$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-907547718,1,202,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,320,Between Seven Sisters and Finsbury Park,Brixton,2025-11-28T09:59:28Z,2025-11-28T09:59:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:30.766Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",567502946,1,205,940GZZLUBLR,Blackhorse Road Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,441,At Finsbury Park,Walthamstow Central,2025-11-28T10:01:29Z,2025-11-28T10:01:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:25.481Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2025760317,1,210,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,621,Between Euston and Kings Cross St. P,Walthamstow Central,2025-11-28T10:04:29Z,2025-11-28T10:04:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.924Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1665974898,1,221,940GZZLUBLR,Blackhorse Road Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,50,Between Tottenham Hale and Blackhorse Road,Walthamstow Central,2025-11-28T09:54:58Z,2025-11-28T09:54:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:25.481Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-326143777,1,217,940GZZLUWRR,Warren Street Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,621,Between Stockwell and Vauxhall,Walthamstow Central,2025-11-28T10:04:29Z,2025-11-28T10:04:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:39.891Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",564266047,1,241,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,21,Between Blackhorse Road and Walthamstow Central,Walthamstow Central,2025-11-28T09:54:29Z,2025-11-28T09:54:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:38.984Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-772466989,1,204,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,1520,Between Blackhorse Road and Tottenham Hale,Brixton,2025-11-28T10:19:28Z,2025-11-28T10:19:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.034Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1776600362,1,231,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,681,Between Warren Street and Euston,Walthamstow Central,2025-11-28T10:05:29Z,2025-11-28T10:05:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.924Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1597029955,1,216,940GZZLUGPK,Green Park Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,111,At Victoria,Walthamstow Central,2025-11-28T09:55:59Z,2025-11-28T09:55:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:28.902Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",253987774,1,223,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,621,At Oxford Circus,Brixton,2025-11-28T10:04:29Z,2025-11-28T10:04:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.034Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1358291721,1,223,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,261,At Oxford Circus,Brixton,2025-11-28T09:58:29Z,2025-11-28T09:58:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:37.661Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-326274849,1,237,940GZZLUWRR,Warren Street Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,440,Between Seven Sisters and Finsbury Park,Brixton,2025-11-28T10:01:28Z,2025-11-28T10:01:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:39.891Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-418414724,1,216,940GZZLUHAI,Highbury & Islington Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,621,At Victoria,Walthamstow Central,2025-11-28T10:04:29Z,2025-11-28T10:04:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:29.834Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1691213171,1,232,940GZZLUSVS,Seven Sisters Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,740,At Oxford Circus,Walthamstow Central,2025-11-28T10:06:28Z,2025-11-28T10:06:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:34.118Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1114957168,1,236,940GZZLUWRR,Warren Street Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,141,At Kings Cross St. Pancras,Brixton,2025-11-28T09:56:29Z,2025-11-28T09:56:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:39.891Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",434843499,1,217,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,260,Between Stockwell and Vauxhall,Walthamstow Central,2025-11-28T09:58:28Z,2025-11-28T09:58:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:37.661Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1864432545,1,240,940GZZLUGPK,Green Park Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,1100,At Blackhorse Road,Brixton,2025-11-28T10:12:28Z,2025-11-28T10:12:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:28.902Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2038933161,1,217,940GZZLUPCO,Pimlico Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,110,Between Stockwell and Vauxhall,Walthamstow Central,2025-11-28T09:55:58Z,2025-11-28T09:55:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:32.546Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1193810034,1,223,940GZZLUGPK,Green Park Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,111,At Oxford Circus,Brixton,2025-11-28T09:55:59Z,2025-11-28T09:55:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:28.902Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",238408723,1,227,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,21,Between Highbury & Islington and Finsbury Park,Walthamstow Central,2025-11-28T09:54:29Z,2025-11-28T09:54:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:27.972Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",254184382,1,273,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,21,Approaching Stockwell,Brixton,2025-11-28T09:54:29Z,2025-11-28T09:54:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.034Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1820622617,1,222,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,111,Departed Pimlico,Brixton,2025-11-28T09:55:59Z,2025-11-28T09:55:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.034Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-775022893,1,274,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,1100,Departed Finsbury Park,Brixton,2025-11-28T10:12:28Z,2025-11-28T10:12:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.034Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",435826546,1,217,940GZZLUOXC,Oxford Circus Underground Station,victoria,Victoria,Northbound - Platform 6,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,500,Between Stockwell and Vauxhall,Walthamstow Central,2025-11-28T10:02:28Z,2025-11-28T10:02:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:31.724Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2069367911,1,215,940GZZLUHAI,Highbury & Islington Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,501,At Green Park,Walthamstow Central,2025-11-28T10:02:29Z,2025-11-28T10:02:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:29.834Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",969652196,1,202,940GZZLUWRR,Warren Street Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,500,Between Seven Sisters and Finsbury Park,Brixton,2025-11-28T10:02:28Z,2025-11-28T10:02:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:39.891Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-788580869,1,210,940GZZLUSVS,Seven Sisters Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,500,Between Euston and Kings Cross St. P,Walthamstow Central,2025-11-28T10:02:28Z,2025-11-28T10:02:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:34.118Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2066509915,1,202,940GZZLUVXL,Vauxhall Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,1161,Between Seven Sisters and Finsbury Park,Brixton,2025-11-28T10:13:29Z,2025-11-28T10:13:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:36.623Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",238474259,1,217,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,1040,Between Stockwell and Vauxhall,Walthamstow Central,2025-11-28T10:11:28Z,2025-11-28T10:11:28Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:27.972Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1690885453,1,232,940GZZLUEUS,Euston Underground Station,victoria,Victoria,Northbound - Platform 4,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,170,At Oxford Circus,Walthamstow Central,2025-11-28T09:56:58Z,2025-11-28T09:56:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:27.386Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2093613828,1,205,940GZZLUSVS,Seven Sisters Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,230,At Finsbury Park,Walthamstow Central,2025-11-28T09:57:58Z,2025-11-28T09:57:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:34.118Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-9904847,1,276,940GZZLUVXL,Vauxhall Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,621,At Warren Street,Brixton,2025-11-28T10:04:29Z,2025-11-28T10:04:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:36.623Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",863220043,1,232,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,861,At Oxford Circus,Walthamstow Central,2025-11-28T10:08:29Z,2025-11-28T10:08:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.924Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-433490320,1,227,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,381,Between Highbury & Islington and Finsbury Park,Walthamstow Central,2025-11-28T10:00:29Z,2025-11-28T10:00:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:35.924Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1914282341,1,210,940GZZLUBLR,Blackhorse Road Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,741,Between Euston and Kings Cross St. P,Walthamstow Central,2025-11-28T10:06:29Z,2025-11-28T10:06:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:25.481Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1955955312,1,214,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-28T09:54:08.7243725Z,21,Between Highbury & Islington and Kings Cross St. P,Brixton,2025-11-28T09:54:29Z,2025-11-28T09:54:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:30.766Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,inbound,2025-11-28 09:54:38
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",969516661,1,211,940GZZLUHAI,Highbury & Islington Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-28T09:54:08.7243725Z,861,At Vauxhall,Walthamstow Central,2025-11-28T10:08:29Z,2025-11-28T10:08:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-28T09:53:29.834Z,2025-11-28T09:54:08Z,0001-01-01T00:00:00,outbound,2025-11-28 09:54:38
